tick,avg_hydrolytic_resistance,pct_blocks_in_assemblies
116200,0.517111,0.00
116300,0.546473,0.00
116400,0.532062,0.00
116500,0.527209,0.00
116600,0.548366,0.00
116700,0.526811,0.00
116800,0.538270,0.00
116900,0.544083,0.00
117000,0.534276,0.00
117100,0.538576,0.00
117200,0.548499,0.00
117300,0.538164,0.00
117400,0.535412,0.00
117500,0.544119,0.00
117600,0.545011,0.00
117700,0.540508,0.00
117800,0.553135,0.00
117900,0.519800,0.00
118000,0.536110,0.00
118100,0.534037,0.00
118200,0.517603,0.00
118300,0.519157,0.00
118400,0.512389,0.00
118500,0.518743,0.00
118600,0.519427,0.00
118700,0.528960,0.00
118800,0.534463,0.00
118900,0.532467,0.00
119000,0.552068,0.00
119100,0.540151,0.00
119200,0.538875,0.00
119300,0.536069,0.00
119400,0.539606,0.00
119500,0.529702,0.00
119600,0.536081,0.00
119700,0.544226,0.00
119800,0.547482,0.00
119900,0.546335,0.00
120000,0.541369,0.00
120100,0.535249,0.00
120200,0.556828,0.00
120300,0.530342,0.00
120400,0.528324,0.00
120500,0.553611,0.00
120600,0.515665,0.00
120700,0.517032,0.00
120800,0.537569,0.00
120900,0.519395,0.00
121000,0.514994,0.00
121100,0.532328,0.00
121200,0.519130,0.00
121300,0.517031,0.00
121400,0.544095,0.00
121500,0.525035,0.00
121600,0.530606,0.00
121700,0.544837,0.00
121800,0.523549,0.00
121900,0.540712,0.00
122000,0.547725,0.00
122100,0.530390,0.00
122200,0.531250,0.00
122300,0.542739,0.00
122400,0.526627,0.00
122500,0.529356,0.00
122600,0.523611,0.00
122700,0.531478,0.00
122800,0.540170,0.00
122900,0.546554,0.00
123000,0.523483,0.00
123100,0.523360,0.00
123200,0.535587,0.00
123300,0.520269,0.00
123400,0.530077,0.00
123500,0.556480,0.00
123600,0.534165,0.00
123700,0.534418,0.00
123800,0.536965,0.00
123900,0.537837,0.00
124000,0.551488,0.00
124100,0.538353,0.00
124200,0.523406,0.00
124300,0.524651,0.00
124400,0.525479,0.00
124500,0.527149,0.00
124600,0.528503,0.00
124700,0.540836,0.00
124800,0.532055,0.00
124900,0.532933,0.00
125000,0.535643,0.00
125100,0.535985,0.00
125200,0.532275,0.00
125300,0.542369,0.00
125400,0.527990,0.00
125500,0.537360,0.00
125600,0.542275,0.00
125700,0.523709,0.00
125800,0.510545,0.00
125900,0.533490,0.00
126000,0.524663,0.00
126100,0.547269,0.00
126200,0.534304,0.00
126300,0.516425,0.00
126400,0.528399,0.00
126500,0.549904,0.00
126600,0.528640,0.00
126700,0.549939,0.00
126800,0.531164,0.00
126900,0.522074,0.00
127000,0.536798,0.00
127100,0.539722,0.00
127200,0.534225,0.00
127300,0.544969,0.00
127400,0.529430,0.00
127500,0.519373,0.00
127600,0.526775,0.00
127700,0.544807,0.00
127800,0.540147,0.00
127900,0.530012,0.00
128000,0.537572,0.00
128100,0.529101,0.00
128200,0.540354,0.00
128300,0.546122,0.00
128400,0.526985,0.00
128500,0.528316,0.00
128600,0.535266,0.00
128700,0.519798,0.00
128800,0.545356,0.00
128900,0.556213,0.00
129000,0.538265,0.00
129100,0.535667,0.00
129200,0.539145,0.00
129300,0.528161,0.00
129400,0.532756,0.00
129500,0.531725,0.00
129600,0.521460,0.00
129700,0.542463,0.00
129800,0.528676,0.00
129900,0.535693,0.00
130000,0.534967,0.00
130100,0.540798,0.00
130200,0.518538,0.00
130300,0.536441,0.00
130400,0.537094,0.00
130500,0.529793,0.00
130600,0.531100,0.00
130700,0.549985,0.00
130800,0.532611,0.00
130900,0.524462,0.00
131000,0.536285,0.00
131100,0.513290,0.00
131200,0.510242,0.00
131300,0.535699,0.00
131400,0.526168,0.00
131500,0.535413,0.00
131600,0.533459,0.00
131700,0.529621,0.00
131800,0.534788,0.00
131900,0.540099,0.00
132000,0.523443,0.00
132100,0.530601,0.00
132200,0.541420,0.00
132300,0.534035,0.00
132400,0.528332,0.00
132500,0.547066,0.00
132600,0.522885,0.00
132700,0.544826,0.00
132800,0.541174,0.00
132900,0.522349,0.00
133000,0.523101,0.00
133100,0.548432,0.00
133200,0.515712,0.00
133300,0.518487,0.00
133400,0.541430,0.00
133500,0.541392,0.00
133600,0.539592,0.00
133700,0.561434,0.00
133800,0.534767,0.00
133900,0.533644,0.00
134000,0.545512,0.00
134100,0.542768,0.00
134200,0.533585,0.00
134300,0.532016,0.00
134400,0.534257,0.00
134500,0.545657,0.00
134600,0.539962,0.00
134700,0.525871,0.00
134800,0.525813,0.00
134900,0.549376,0.00
135000,0.545009,0.00
135100,0.548815,0.00
135200,0.534233,0.00
135300,0.531304,0.00
135400,0.540425,0.00
135500,0.537506,0.00
135600,0.527176,0.00
135700,0.521850,0.00
135800,0.544919,0.00
135900,0.535879,0.00
136000,0.536562,0.00
136100,0.525098,0.00
136200,0.517435,0.00
136300,0.528282,0.00
136400,0.522018,0.00
136500,0.523834,0.00
136600,0.521262,0.00
136700,0.534472,0.00
136800,0.522348,0.00
136900,0.542798,0.00
137000,0.542558,0.00
137100,0.529054,0.00
137200,0.533269,0.00
137300,0.552987,0.00
137400,0.544127,0.00
137500,0.543109,0.00
137600,0.541395,0.00
137700,0.532461,0.00
137800,0.520488,0.00
137900,0.527315,0.00
138000,0.524977,0.00
138100,0.530264,0.00
138200,0.547373,0.00
138300,0.507938,0.00
138400,0.538015,0.00
138500,0.552078,0.00
138600,0.540762,0.00
138700,0.527982,0.00
138800,0.542647,0.00
138900,0.537648,0.00
139000,0.538448,0.00
139100,0.536235,0.00
139200,0.512912,0.00
139300,0.535195,0.00
139400,0.566973,0.00
139500,0.536296,0.00
139600,0.547639,0.00
139700,0.551964,0.00
139800,0.521089,0.00
139900,0.535271,0.00
140000,0.539456,0.00
140100,0.539924,0.00
140200,0.552422,0.00
140300,0.560336,0.00
140400,0.535394,0.00
140500,0.518837,0.00
140600,0.534305,0.00
140700,0.524377,0.00
140800,0.529132,0.00
140900,0.523162,0.00
141000,0.518459,0.00
141100,0.525441,0.00
141200,0.536519,0.00
141300,0.535125,0.00
141400,0.525911,0.00
141500,0.534668,0.00
141600,0.528340,0.00
141700,0.548532,0.00
141800,0.542938,0.00
141900,0.522889,0.00
142000,0.532532,0.00
142100,0.548232,0.00
142200,0.523061,0.00
142300,0.519501,0.00
142400,0.532379,0.00
142500,0.522360,0.00
142600,0.519933,0.00
142700,0.540484,0.00
142800,0.519828,0.00
142900,0.528224,0.00
143000,0.527822,0.00
143100,0.513429,0.00
143200,0.525559,0.00
143300,0.546380,0.00
143400,0.526063,0.00
143500,0.526836,0.00
143600,0.532822,0.00
143700,0.522856,0.00
143800,0.528784,0.00
143900,0.528776,0.00
144000,0.515417,0.00
144100,0.538641,0.00
144200,0.535610,0.00
144300,0.509816,0.00
144400,0.513977,0.00
144500,0.536231,0.00
144600,0.533596,0.00
144700,0.517716,0.00
144800,0.531356,0.00
144900,0.516303,0.00
145000,0.532295,0.00
145100,0.538931,0.00
145200,0.528042,0.00
145300,0.523657,0.00
145400,0.530721,0.00
145500,0.526143,0.00
145600,0.527997,0.00
145700,0.519872,0.00
145800,0.523255,0.00
145900,0.526395,0.00
146000,0.544391,0.00
146100,0.526589,0.00
146200,0.522470,0.00
146300,0.532066,0.00
146400,0.513823,0.00
146500,0.532987,0.00
146600,0.526465,0.00
146700,0.518099,0.00
146800,0.525330,3.79
146900,0.521136,2.05
147000,0.521737,1.86
147100,0.525908,1.52
147200,0.540404,1.61
147300,0.529975,1.43
147400,0.532290,1.59
147500,0.553265,1.82
147600,0.544609,1.50
147700,0.552988,1.68
147800,0.552214,0.00
147900,0.532648,0.00
148000,0.538522,0.00
148100,0.537043,0.00
148200,0.519205,0.00
148300,0.542272,0.00
148400,0.545421,0.00
148500,0.521617,0.00
148600,0.528822,0.00
148700,0.541366,0.00
148800,0.514494,0.00
148900,0.530923,0.00
149000,0.543443,0.00
149100,0.530327,0.00
149200,0.528029,0.00
149300,0.556247,0.00
149400,0.516845,0.00
149500,0.527570,0.00
149600,0.549675,0.00
149700,0.518271,0.00
149800,0.527308,0.00
149900,0.543390,0.00
150000,0.518450,0.00
150100,0.528701,0.00
150200,0.529888,0.00
150300,0.523536,0.00
150400,0.521829,0.00
150500,0.542364,0.00
150600,0.529801,0.00
150700,0.550324,0.00
150800,0.552143,0.00
150900,0.547464,0.00
151000,0.532331,0.00
151100,0.548603,0.00
151200,0.519994,0.00
151300,0.529553,0.00
151400,0.538117,0.00
151500,0.524528,0.00
151600,0.543707,0.00
151700,0.545022,0.00
151800,0.520282,0.00
151900,0.537377,0.00
152000,0.551962,0.00
152100,0.529262,0.00
152200,0.535113,0.00
152300,0.547291,0.00
152400,0.531925,0.00
152500,0.534721,0.00
152600,0.544084,0.00
152700,0.538211,0.00
152800,0.536105,0.00
152900,0.542103,0.00
153000,0.524837,0.00
153100,0.534055,0.00
153200,0.534799,0.00
153300,0.531381,0.00
153400,0.539915,0.00
153500,0.546874,0.00
153600,0.519666,0.00
153700,0.537401,0.00
153800,0.533020,0.00
153900,0.523620,0.00
154000,0.534220,0.00
154100,0.554250,0.00
154200,0.535068,0.00
154300,0.538603,0.00
154400,0.534197,0.00
154500,0.527951,0.00
154600,0.550234,0.00
154700,0.538323,0.00
154800,0.519160,0.00
154900,0.538150,0.00
155000,0.534458,0.00
155100,0.537323,0.00
155200,0.542342,0.00
155300,0.545843,0.00
155400,0.524821,0.00
155500,0.520259,0.00
155600,0.537621,0.00
155700,0.525817,0.00
155800,0.532847,0.00
155900,0.530391,0.00
156000,0.530093,0.00
156100,0.526288,0.00
156200,0.522958,0.00
156300,0.516424,0.00
156400,0.512199,0.00
156500,0.540717,0.00
156600,0.537566,0.00
156700,0.529457,0.00
156800,0.516544,0.00
156900,0.516863,0.00
157000,0.523460,0.00
157100,0.541518,0.00
157200,0.516519,0.00
157300,0.532544,0.00
157400,0.532012,0.00
157500,0.532251,0.00
157600,0.526522,0.00
157700,0.538187,0.00
157800,0.529317,0.00
157900,0.543166,0.00
158000,0.541531,0.00
158100,0.519659,0.00
158200,0.529618,0.00
158300,0.560306,0.00
158400,0.535405,0.00
158500,0.540413,0.00
158600,0.545263,0.00
158700,0.530900,0.00
158800,0.529436,0.00
158900,0.539472,0.00
159000,0.538699,0.00
159100,0.537917,0.00
159200,0.551758,0.00
159300,0.524619,0.00
159400,0.515428,0.00
159500,0.537587,0.00
159600,0.519859,0.00
159700,0.534338,0.00
159800,0.551777,0.00
159900,0.537301,0.00
160000,0.537168,0.00
160100,0.547960,0.00
160200,0.522093,0.00
160300,0.541540,0.00
160400,0.538861,0.00
160500,0.531412,0.00
160600,0.526519,0.00
160700,0.531360,0.00
160800,0.516768,0.00
160900,0.537814,0.00
161000,0.525376,0.00
161100,0.526767,0.00
161200,0.504127,0.00
161300,0.529317,0.00
161400,0.518709,0.00
161500,0.520841,0.00
161600,0.547228,0.00
161700,0.524033,0.00
161800,0.534620,0.00
161900,0.535717,0.00
162000,0.526660,0.00
162100,0.535940,0.00
162200,0.542893,0.00
162300,0.547644,0.00
162400,0.524046,0.00
162500,0.534542,0.00
162600,0.512831,0.00
162700,0.524816,0.00
162800,0.533228,0.00
162900,0.529432,0.00
163000,0.511886,0.00
163100,0.547756,0.00
163200,0.535875,0.00
163300,0.541839,0.00
163400,0.573727,0.00
163500,0.532364,0.00
163600,0.539455,0.00
163700,0.531155,0.00
163800,0.530709,0.00
163900,0.545395,0.00
164000,0.539951,0.00
164100,0.526850,0.00
164200,0.533594,0.00
164300,0.528191,0.00
164400,0.516450,0.00
164500,0.530867,0.00
164600,0.538444,0.00
164700,0.526355,0.00
164800,0.535150,0.00
164900,0.546832,0.00
165000,0.517951,0.00
165100,0.512508,0.00
165200,0.512591,0.00
165300,0.520210,0.00
165400,0.538895,0.00
165500,0.554405,0.00
165600,0.538465,0.00
165700,0.521190,0.00
165800,0.517423,0.00
165900,0.544429,0.00
166000,0.540421,0.00
166100,0.530222,0.00
166200,0.522876,0.00
166300,0.532271,0.00
166400,0.525939,0.00
166500,0.525445,0.00
166600,0.517597,0.00
166700,0.530275,0.00
166800,0.505918,0.00
166900,0.520559,0.00
167000,0.531492,0.00
167100,0.515027,0.00
167200,0.535299,0.00
167300,0.530869,0.00
167400,0.527074,0.00
167500,0.520214,0.00
167600,0.571607,0.00
167700,0.547221,0.00
167800,0.537512,0.00
167900,0.543686,0.00
168000,0.530742,0.00
168100,0.522929,0.00
168200,0.546837,0.00
168300,0.534010,0.00
168400,0.525216,0.00
168500,0.531926,0.00
168600,0.521053,0.00
168700,0.527193,0.00
168800,0.524686,0.00
168900,0.532244,0.00
169000,0.529422,0.00
169100,0.545117,0.00
169200,0.528147,0.00
169300,0.533934,0.00
169400,0.541808,0.00
169500,0.528236,0.00
169600,0.526129,0.00
169700,0.526804,0.00
169800,0.512740,0.00
169900,0.526327,0.00
170000,0.557492,0.00
170100,0.531913,0.00
170200,0.523670,0.00
170300,0.553607,0.00
170400,0.536960,0.00
170500,0.524364,0.00
170600,0.524864,0.00
170700,0.521269,0.00
170800,0.525434,0.00
170900,0.529436,0.00
171000,0.517539,0.00
171100,0.540536,0.00
171200,0.552810,0.00
171300,0.533564,0.00
171400,0.539805,0.00
171500,0.535173,0.00
171600,0.521253,0.00
171700,0.519456,0.00
171800,0.527108,0.00
171900,0.530128,0.00
172000,0.532857,0.00
172100,0.535961,0.00
172200,0.533898,0.00
172300,0.533048,0.00
172400,0.544634,0.00
172500,0.543560,0.00
172600,0.537315,0.00
172700,0.551743,0.00
172800,0.535334,0.00
172900,0.544676,0.00
173000,0.537036,0.00
173100,0.528346,0.00
173200,0.538448,0.00
173300,0.535417,0.00
173400,0.523331,0.00
173500,0.532497,0.00
173600,0.535594,0.00
173700,0.529763,0.00
173800,0.538958,0.00
173900,0.538078,0.00
174000,0.524022,0.00
174100,0.509889,0.00
174200,0.527054,0.00
174300,0.519754,0.00
174400,0.523659,0.00
174500,0.520022,0.00
174600,0.522747,0.00
174700,0.527056,0.00
174800,0.545451,0.00
174900,0.529155,0.00
175000,0.526798,0.00
175100,0.566093,0.00
175200,0.537951,0.00
175300,0.525690,0.00
175400,0.547914,0.00
175500,0.523232,0.00
175600,0.540750,0.00
175700,0.544566,0.00
175800,0.528221,0.00
175900,0.523325,0.00
176000,0.541618,0.00
176100,0.546139,0.00
176200,0.540394,0.00
176300,0.541511,0.00
176400,0.521474,0.00
176500,0.538769,0.00
176600,0.555330,0.00
176700,0.539227,0.00
176800,0.543107,0.00
176900,0.549080,0.00
177000,0.528464,0.00
177100,0.525874,0.00
177200,0.525105,0.00
177300,0.522738,0.00
177400,0.516673,0.00
177500,0.541348,0.00
177600,0.527314,0.00
177700,0.532248,0.00
177800,0.556131,0.00
177900,0.521312,0.00
178000,0.534026,0.00
178100,0.556585,0.00
178200,0.539304,0.00
178300,0.535422,0.00
178400,0.535426,0.00
178500,0.521947,0.00
178600,0.517697,0.00
178700,0.532874,0.00
178800,0.517064,0.00
178900,0.520818,0.00
179000,0.529709,0.00
179100,0.535200,0.00
179200,0.524334,0.00
179300,0.540176,0.00
179400,0.525188,0.00
179500,0.524893,0.00
179600,0.533464,0.00
179700,0.515429,0.00
179800,0.516491,0.00
179900,0.533820,0.00
180000,0.515352,0.00
180100,0.531073,0.00
180200,0.548097,0.00
180300,0.527271,0.00
180400,0.511151,0.00
180500,0.520427,0.00
180600,0.532153,0.00
180700,0.552423,0.00
180800,0.554634,0.00
180900,0.540607,0.00
181000,0.548150,0.00
181100,0.548064,0.00
181200,0.541536,0.00
181300,0.531772,0.00
181400,0.545209,0.00
181500,0.537506,0.00
181600,0.545356,0.00
181700,0.558778,0.00
181800,0.550550,0.00
181900,0.552800,0.00
182000,0.542540,0.00
182100,0.532293,0.00
182200,0.525037,0.00
182300,0.535346,0.00
182400,0.537456,0.00
182500,0.546057,0.00
182600,0.558776,0.00
182700,0.540253,0.00
182800,0.537293,0.00
182900,0.558658,0.00
183000,0.531031,0.00
183100,0.533851,0.00
183200,0.547639,0.00
183300,0.519786,0.00
183400,0.545954,0.00
183500,0.526927,0.00
183600,0.528559,0.00
183700,0.547356,0.00
183800,0.555476,0.00
183900,0.538438,0.00
184000,0.545410,0.00
184100,0.540817,0.00
184200,0.531502,0.00
184300,0.540802,0.00
184400,0.549730,0.00
184500,0.552698,0.00
184600,0.549242,0.00
184700,0.562467,0.00
184800,0.532725,0.00
184900,0.541385,0.00
185000,0.541901,0.00
185100,0.523242,0.00
185200,0.531715,0.00
185300,0.542536,0.00
185400,0.508309,0.00
185500,0.533841,0.00
185600,0.541042,0.00
185700,0.518899,0.00
185800,0.538279,0.00
185900,0.565915,0.00
186000,0.543785,0.00
186100,0.532865,0.00
186200,0.541147,0.00
186300,0.535464,0.00
186400,0.543822,0.00
186500,0.530608,0.00
186600,0.534011,0.00
186700,0.530010,0.00
186800,0.540402,0.00
186900,0.528874,0.00
187000,0.525183,0.00
187100,0.537862,0.00
187200,0.519699,0.00
187300,0.528280,0.00
187400,0.547486,0.00
187500,0.530032,0.00
187600,0.536159,0.00
187700,0.542471,0.00
187800,0.518552,0.00
187900,0.534641,0.00
188000,0.543910,0.00
188100,0.530922,0.00
188200,0.538449,0.00
188300,0.566094,0.00
188400,0.556468,0.00
188500,0.537056,0.00
188600,0.542380,0.00
188700,0.534939,0.00
188800,0.536947,0.00
188900,0.547617,0.00
189000,0.527730,0.00
189100,0.524203,0.00
189200,0.540715,0.00
189300,0.535089,0.00
189400,0.517195,0.00
189500,0.532157,0.00
189600,0.520846,0.00
189700,0.523123,0.00
189800,0.543207,0.00
189900,0.519801,0.00
190000,0.530345,0.00
190100,0.537072,0.00
190200,0.524397,0.00
190300,0.540115,0.00
190400,0.552313,0.00
190500,0.541559,0.00
190600,0.536183,0.00
190700,0.539815,0.00
190800,0.531719,0.00
190900,0.523518,0.00
191000,0.524225,0.00
191100,0.519331,0.00
191200,0.522897,0.00
191300,0.536794,0.00
191400,0.527774,0.00
191500,0.526891,0.00
191600,0.542444,0.00
191700,0.550949,0.00
191800,0.525843,0.00
191900,0.534985,0.00
192000,0.529571,0.00
192100,0.525826,0.00
192200,0.530561,0.00
192300,0.520392,0.00
192400,0.533475,0.00
192500,0.550192,0.00
192600,0.536271,0.00
192700,0.541622,0.00
192800,0.542281,0.00
192900,0.537231,0.00
193000,0.538844,0.00
193100,0.558381,0.00
193200,0.526404,0.00
193300,0.520942,0.00
193400,0.533778,0.00
193500,0.529690,0.00
193600,0.524966,0.00
193700,0.517857,0.00
193800,0.513899,0.00
193900,0.528880,0.00
194000,0.529168,0.00
194100,0.511659,0.00
194200,0.531018,0.00
194300,0.536932,0.00
194400,0.516569,0.00
194500,0.521579,0.00
194600,0.529333,0.00
194700,0.512090,0.00
194800,0.540745,0.00
194900,0.547776,0.00
195000,0.545797,0.00
195100,0.534275,0.00
195200,0.550683,0.00
195300,0.525960,0.00
195400,0.525122,0.00
195500,0.540035,0.00
195600,0.524853,0.00
195700,0.517088,0.00
195800,0.529504,0.00
195900,0.530436,0.00
196000,0.523245,0.00
196100,0.536661,0.00
196200,0.508818,0.00
196300,0.525138,0.00
196400,0.557410,0.00
196500,0.517898,0.00
196600,0.535968,0.00
196700,0.537603,0.00
196800,0.528384,0.00
196900,0.554746,0.00
197000,0.525578,0.00
197100,0.516314,0.00
197200,0.528303,0.00
197300,0.529679,0.00
197400,0.529726,0.00
197500,0.550296,0.00
197600,0.539663,0.00
197700,0.533118,0.00
197800,0.534251,0.00
197900,0.545361,0.00
198000,0.516787,0.00
198100,0.520344,0.00
198200,0.524302,0.00
198300,0.515953,0.00
198400,0.519578,0.00
198500,0.541746,0.00
198600,0.527675,0.00
198700,0.540849,0.00
198800,0.535818,0.00
198900,0.520674,0.00
199000,0.527745,0.00
199100,0.554475,0.00
199200,0.528083,0.00
199300,0.521296,0.00
199400,0.525517,0.00
199500,0.533845,0.00
199600,0.528512,0.00
199700,0.545383,0.00
199800,0.528856,0.00
199900,0.533382,0.00
200000,0.547994,0.00
200100,0.519405,0.00
200200,0.531907,0.00
200300,0.516106,0.00
200400,0.508862,0.00
200500,0.521619,0.00
200600,0.541059,0.00
200700,0.522919,0.00
200800,0.509037,0.00
200900,0.523220,0.00
201000,0.509163,0.00
201100,0.517274,0.00
201200,0.531972,0.00
201300,0.533845,0.00
201400,0.543402,0.00
201500,0.551096,0.00
201600,0.533129,0.00
201700,0.542588,0.00
201800,0.529628,0.00
201900,0.519838,0.00
202000,0.526197,0.00
202100,0.534018,0.00
202200,0.540152,0.00
202300,0.523335,0.00
202400,0.516727,0.00
202500,0.513247,0.00
202600,0.530054,0.00
202700,0.528166,0.00
202800,0.514712,0.00
202900,0.547627,0.00
203000,0.544305,0.00
203100,0.544906,0.00
203200,0.548029,0.00
203300,0.551075,0.00
203400,0.524123,0.00
203500,0.542246,0.00
203600,0.552321,0.00
203700,0.528021,0.00
203800,0.528326,0.00
203900,0.542604,0.00
204000,0.536514,0.00
204100,0.534909,0.00
204200,0.539425,0.00
204300,0.527589,0.00
204400,0.522677,0.00
204500,0.531472,0.00
204600,0.528825,0.00
204700,0.526834,0.00
204800,0.528830,0.00
204900,0.513833,0.00
205000,0.540905,0.00
205100,0.555015,0.00
205200,0.538000,0.00
205300,0.540904,0.00
205400,0.546098,0.00
205500,0.521547,0.00
205600,0.528657,0.00
205700,0.526138,0.00
205800,0.517820,0.00
205900,0.521915,0.00
206000,0.545661,0.00
206100,0.537684,0.00
206200,0.522578,0.00
206300,0.541363,0.00
206400,0.536051,0.00
206500,0.534366,0.00
206600,0.543044,0.00
206700,0.529472,0.00
206800,0.536309,0.00
206900,0.560124,0.00
207000,0.537374,0.00
207100,0.535340,0.00
207200,0.549541,0.00
207300,0.543144,0.00
207400,0.545014,0.00
207500,0.545181,0.00
207600,0.510473,0.00
207700,0.534720,0.00
207800,0.514792,0.00
207900,0.522596,0.00
208000,0.531941,0.00
208100,0.510790,0.00
208200,0.517860,0.00
208300,0.525491,0.00
208400,0.546118,0.00
208500,0.535325,0.00
208600,0.532164,0.00
208700,0.533137,0.00
208800,0.531827,0.00
208900,0.531407,0.00
209000,0.542325,0.00
209100,0.526384,0.00
209200,0.535926,0.00
209300,0.529776,0.00
209400,0.515739,0.00
209500,0.532763,0.00
209600,0.530924,0.00
209700,0.519781,0.00
209800,0.520244,0.00
209900,0.530017,0.00
210000,0.519656,0.00
210100,0.544504,0.00
210200,0.545461,0.00
210300,0.514597,0.00
210400,0.536252,0.00
210500,0.548007,0.00
210600,0.531302,0.00
210700,0.532103,0.00
210800,0.538908,0.00
210900,0.513590,0.00
211000,0.526134,0.00
211100,0.539960,0.00
211200,0.519120,0.00
211300,0.531026,0.00
211400,0.541593,0.00
211500,0.515410,0.00
211600,0.540318,0.00
211700,0.536358,0.00
211800,0.525668,0.00
211900,0.530312,0.00
212000,0.550287,0.00
212100,0.531656,0.00
212200,0.531174,0.00
212300,0.545168,0.00
212400,0.512168,0.00
212500,0.522104,0.00
212600,0.527595,0.00
212700,0.525070,0.00
212800,0.526896,0.00
212900,0.544557,0.00
213000,0.530460,0.00
213100,0.523711,0.00
213200,0.555232,0.00
213300,0.529345,0.00
213400,0.545165,0.00
213500,0.549185,0.00
213600,0.536794,0.00
213700,0.552427,0.00
213800,0.548177,0.00
213900,0.543225,0.00
214000,0.544077,0.00
214100,0.545333,0.00
214200,0.523926,0.00
214300,0.541496,0.00
214400,0.539790,0.00
214500,0.516072,0.00
214600,0.539850,0.00
214700,0.547618,0.00
214800,0.543253,0.00
214900,0.524613,0.00
215000,0.547002,0.00
215100,0.535298,0.00
215200,0.542863,0.00
215300,0.559872,0.00
215400,0.533494,0.00
215500,0.546903,0.00
215600,0.549018,0.00
215700,0.533070,0.00
215800,0.535035,0.00
215900,0.529817,0.00
216000,0.520335,0.00
216100,0.545195,0.00
216200,0.528460,0.00
216300,0.518835,0.00
216400,0.536085,0.00
216500,0.543808,0.00
216600,0.519306,0.00
216700,0.534362,0.00
216800,0.550869,0.00
216900,0.545630,0.00
217000,0.560650,0.00
217100,0.548891,0.00
217200,0.533826,0.00
217300,0.549439,0.00
217400,0.546108,0.00
217500,0.532606,0.00
217600,0.534626,0.00
217700,0.553854,0.00
217800,0.541000,0.00
217900,0.548518,0.00
218000,0.523278,0.00
218100,0.517816,0.00
218200,0.541011,0.00
218300,0.545547,0.00
218400,0.538808,0.00
218500,0.516725,0.00
218600,0.544956,0.00
218700,0.538473,0.00
218800,0.526416,0.00
218900,0.535138,0.00
219000,0.520962,0.00
219100,0.519384,0.00
219200,0.541287,0.00
219300,0.540432,0.00
219400,0.535425,0.00
219500,0.516492,0.00
219600,0.523935,0.00
219700,0.536052,0.00
219800,0.558518,0.00
219900,0.527218,0.00
220000,0.521490,0.00
220100,0.546849,0.00
220200,0.532867,0.00
220300,0.552522,0.00
220400,0.553046,0.00
220500,0.543280,0.00
220600,0.538745,0.00
220700,0.539097,0.00
220800,0.529920,0.00
220900,0.529947,0.00
221000,0.527941,0.00
221100,0.533949,0.00
221200,0.541483,0.00
221300,0.533028,0.00
221400,0.518730,0.00
221500,0.537073,0.00
221600,0.532382,0.00
221700,0.525303,0.00
221800,0.543455,0.00
221900,0.534413,0.00
222000,0.522535,0.00
222100,0.535148,0.00
222200,0.545205,0.00
222300,0.526723,0.00
222400,0.525263,0.00
222500,0.547279,0.00
222600,0.530273,0.00
222700,0.547261,0.00
222800,0.542649,0.00
222900,0.538210,0.00
223000,0.551239,0.00
223100,0.538933,0.00
223200,0.519426,0.00
223300,0.535406,0.00
223400,0.545501,0.00
223500,0.512512,0.00
223600,0.540450,0.00
223700,0.563253,0.00
223800,0.524669,0.00
223900,0.532631,0.00
224000,0.541343,0.00
224100,0.512655,0.00
224200,0.515517,0.00
224300,0.534193,0.00
224400,0.526656,0.00
224500,0.535609,0.00
224600,0.528648,0.00
224700,0.527040,0.00
224800,0.521047,0.00
224900,0.537745,0.00
225000,0.523260,0.00
225100,0.539517,0.00
225200,0.537266,0.00
225300,0.520265,0.00
225400,0.539394,0.00
225500,0.537682,0.00
225600,0.535359,0.00
225700,0.526508,0.00
225800,0.562227,0.00
225900,0.535301,0.00
226000,0.543721,0.00
226100,0.544988,0.00
226200,0.531573,0.00
226300,0.540331,0.00
226400,0.533509,0.00
226500,0.527902,0.00
226600,0.530813,0.00
226700,0.549107,0.00
226800,0.533201,0.00
226900,0.530560,0.00
227000,0.537863,0.00
227100,0.514024,0.00
227200,0.535844,0.00
227300,0.523025,0.00
227400,0.520539,0.00
227500,0.542660,0.00
227600,0.522668,0.00
227700,0.525068,0.00
227800,0.542689,0.00
227900,0.538253,0.00
228000,0.536964,0.00
228100,0.538735,0.00
228200,0.546879,0.00
228300,0.530655,0.00
228400,0.523291,0.00
228500,0.557016,0.00
228600,0.529818,0.00
228700,0.533670,0.00
228800,0.534451,0.00
228900,0.516574,0.00
229000,0.531610,0.00
229100,0.545495,0.00
229200,0.544536,0.00
229300,0.550838,0.00
229400,0.535094,0.00
229500,0.522965,0.00
229600,0.535290,0.00
229700,0.546884,0.00
229800,0.525171,0.00
229900,0.546877,0.00
230000,0.534354,0.00
230100,0.523654,0.00
230200,0.544826,0.00
230300,0.551975,0.00
230400,0.508970,0.00
230500,0.533421,0.00
230600,0.538833,0.00
230700,0.540941,0.00
230800,0.539653,0.00
230900,0.522882,0.00
231000,0.511970,0.00
231100,0.532584,0.00
231200,0.548605,0.00
231300,0.526068,0.00
231400,0.544393,0.00
231500,0.544270,0.00
231600,0.533030,0.00
231700,0.533018,0.00
231800,0.529183,0.00
231900,0.522090,0.00
232000,0.524789,0.00
232100,0.551999,0.00
232200,0.530173,0.00
232300,0.537910,0.00
232400,0.533601,0.00
232500,0.540424,0.00
