tick,avg_hydrolytic_resistance,pct_blocks_in_assemblies
116200,0.572582,0.00
116300,0.566952,0.00
116400,0.553989,0.00
116500,0.558798,0.00
116600,0.599169,0.00
116700,0.573402,0.00
116800,0.572128,0.00
116900,0.580315,0.00
117000,0.562172,0.00
117100,0.571066,0.00
117200,0.566672,0.00
117300,0.555080,0.00
117400,0.581105,0.00
117500,0.607330,0.00
117600,0.577369,0.00
117700,0.561296,0.00
117800,0.545459,0.00
117900,0.552725,0.00
118000,0.568902,0.00
118100,0.570500,0.00
118200,0.563233,0.00
118300,0.589328,0.00
118400,0.591168,0.00
118500,0.580209,0.00
118600,0.556762,0.00
118700,0.568545,0.00
118800,0.548321,0.00
118900,0.574310,0.00
119000,0.564238,0.00
119100,0.565030,0.00
119200,0.572650,0.00
119300,0.569076,0.00
119400,0.565335,0.00
119500,0.554851,0.00
119600,0.559392,0.00
119700,0.557295,0.00
119800,0.562681,0.00
119900,0.574146,0.00
120000,0.575013,0.00
120100,0.573084,0.00
120200,0.584583,0.00
120300,0.561624,0.00
120400,0.558778,0.00
120500,0.571476,0.00
120600,0.562601,0.00
120700,0.558701,0.00
120800,0.580324,0.00
120900,0.554623,0.00
121000,0.554385,0.00
121100,0.575095,0.00
121200,0.564620,0.00
121300,0.551706,0.00
121400,0.583195,0.00
121500,0.555048,0.00
121600,0.570046,0.00
121700,0.583755,0.00
121800,0.551123,0.00
121900,0.570534,0.00
122000,0.572278,0.00
122100,0.568311,0.00
122200,0.565688,0.00
122300,0.561480,0.00
122400,0.542424,0.00
122500,0.544945,0.00
122600,0.561507,0.00
122700,0.564922,0.00
122800,0.555880,0.00
122900,0.560485,0.00
123000,0.557861,0.00
123100,0.557466,0.00
123200,0.580944,0.00
123300,0.568330,0.00
123400,0.577669,0.00
123500,0.588389,0.00
123600,0.552020,0.00
123700,0.574466,0.00
123800,0.566672,0.00
123900,0.551949,0.00
124000,0.572290,0.00
124100,0.611158,0.00
124200,0.566021,0.00
124300,0.570115,0.00
124400,0.582892,0.00
124500,0.574074,0.00
124600,0.592586,0.00
124700,0.591438,0.00
124800,0.566092,0.00
124900,0.578005,0.00
125000,0.575047,0.00
125100,0.567575,0.00
125200,0.565018,0.00
125300,0.573088,0.00
125400,0.562917,0.00
125500,0.546055,0.00
125600,0.558176,0.00
125700,0.562099,0.00
125800,0.567680,0.00
125900,0.575923,0.00
126000,0.552315,0.00
126100,0.564752,0.00
126200,0.563643,0.00
126300,0.567026,0.00
126400,0.570951,0.00
126500,0.576528,0.00
126600,0.571030,0.00
126700,0.571496,0.00
126800,0.587936,0.00
126900,0.563267,0.00
127000,0.582255,0.00
127100,0.602058,0.00
127200,0.567941,0.00
127300,0.571475,0.00
127400,0.602483,0.00
127500,0.574986,0.00
127600,0.576041,0.00
127700,0.585402,0.00
127800,0.564294,0.00
127900,0.574024,0.00
128000,0.572954,0.00
128100,0.557767,0.00
128200,0.575386,0.00
128300,0.566355,0.00
128400,0.564165,0.00
128500,0.549184,0.00
128600,0.591498,0.00
128700,0.573843,0.00
128800,0.574265,0.00
128900,0.579832,0.00
129000,0.554983,0.00
129100,0.565635,0.00
129200,0.587138,0.00
129300,0.553814,0.00
129400,0.571421,0.00
129500,0.589335,0.00
129600,0.572072,0.00
129700,0.566499,0.00
129800,0.589890,0.00
129900,0.570895,0.00
130000,0.584056,0.00
130100,0.598265,0.00
130200,0.579089,0.00
130300,0.575118,0.00
130400,0.582766,0.00
130500,0.560671,0.00
130600,0.564695,0.00
130700,0.561501,0.00
130800,0.554500,0.00
130900,0.563843,0.00
131000,0.566340,0.00
131100,0.539036,0.00
131200,0.552317,0.00
131300,0.570090,0.00
131400,0.557613,0.00
131500,0.568660,0.00
131600,0.589553,0.00
131700,0.570081,0.00
131800,0.555634,0.00
131900,0.555054,0.00
132000,0.552210,0.00
132100,0.553496,0.00
132200,0.589250,0.00
132300,0.566869,0.00
132400,0.567714,0.00
132500,0.597916,0.00
132600,0.557439,0.00
132700,0.571988,0.00
132800,0.563308,0.00
132900,0.563691,0.00
133000,0.561739,0.00
133100,0.575328,0.00
133200,0.552170,0.00
133300,0.569988,0.00
133400,0.570818,0.00
133500,0.556064,0.00
133600,0.569166,0.00
133700,0.582065,0.00
133800,0.560791,0.00
133900,0.569615,0.00
134000,0.585971,0.00
134100,0.565834,0.00
134200,0.565496,0.00
134300,0.555454,0.00
134400,0.555707,0.00
134500,0.563406,0.00
134600,0.578980,0.00
134700,0.551291,0.00
134800,0.552004,0.00
134900,0.583383,0.00
135000,0.560454,0.00
135100,0.573535,0.00
135200,0.598675,0.00
135300,0.563868,0.00
135400,0.575960,0.00
135500,0.580583,0.00
135600,0.577771,0.00
135700,0.592881,0.00
135800,0.598106,0.00
135900,0.563511,0.00
136000,0.556324,0.00
136100,0.568255,0.00
136200,0.567525,0.00
136300,0.572323,0.00
136400,0.581448,0.00
136500,0.575440,0.00
136600,0.579614,0.00
136700,0.583442,0.00
136800,0.584588,0.00
136900,0.581662,0.00
137000,0.585323,0.00
137100,0.569096,0.00
137200,0.572973,0.00
137300,0.559709,0.00
137400,0.548291,0.00
137500,0.566432,0.00
137600,0.565020,0.00
137700,0.561285,0.00
137800,0.570634,0.00
137900,0.556827,0.00
138000,0.546443,0.00
138100,0.560245,0.00
138200,0.574897,0.00
138300,0.550407,0.00
138400,0.554782,0.00
138500,0.571980,0.00
138600,0.559474,0.00
138700,0.566931,0.00
138800,0.597512,0.00
138900,0.570660,0.00
139000,0.567468,0.00
139100,0.568651,0.00
139200,0.551407,0.00
139300,0.564643,0.00
139400,0.584953,0.00
139500,0.573240,0.00
139600,0.569449,0.00
139700,0.574189,0.00
139800,0.567474,0.00
139900,0.573403,0.00
140000,0.581935,0.00
140100,0.565188,0.00
140200,0.565335,0.00
140300,0.590607,0.00
140400,0.566906,0.00
140500,0.569298,0.00
140600,0.570714,0.00
140700,0.561902,0.00
140800,0.570774,0.00
140900,0.578201,0.00
141000,0.564155,0.00
141100,0.579476,0.00
141200,0.593077,0.00
141300,0.570993,0.00
141400,0.572480,0.00
141500,0.581805,0.00
141600,0.548711,0.00
141700,0.568900,0.00
141800,0.577220,0.00
141900,0.550718,0.00
142000,0.567524,0.00
142100,0.574152,0.00
142200,0.558688,0.00
142300,0.558077,0.00
142400,0.561737,0.00
142500,0.559267,0.00
142600,0.559122,0.00
142700,0.571487,0.00
142800,0.567399,0.00
142900,0.566132,0.00
143000,0.570831,0.00
143100,0.554368,0.00
143200,0.568261,0.00
143300,0.590361,0.00
143400,0.576921,0.00
143500,0.566852,0.00
143600,0.580568,0.00
143700,0.569777,0.00
143800,0.585533,0.00
143900,0.584016,0.00
144000,0.568419,0.00
144100,0.555475,0.00
144200,0.568581,0.00
144300,0.578824,0.00
144400,0.574431,0.00
144500,0.561676,0.00
144600,0.567338,0.00
144700,0.551578,0.00
144800,0.567344,0.00
144900,0.562102,0.00
145000,0.567415,0.00
145100,0.580940,0.00
145200,0.566653,0.00
145300,0.576374,0.00
145400,0.560858,0.00
145500,0.564938,0.00
145600,0.559358,0.00
145700,0.562491,0.00
145800,0.556712,0.00
145900,0.573283,0.00
146000,0.585705,0.00
146100,0.592389,0.00
146200,0.578169,0.00
146300,0.575708,0.00
146400,0.555955,0.00
146500,0.569117,0.00
146600,0.567340,0.00
146700,0.556146,0.00
146800,0.565744,0.00
146900,0.581320,0.00
147000,0.560311,0.00
147100,0.567298,0.00
147200,0.586872,0.00
147300,0.567573,0.00
147400,0.551149,0.00
147500,0.567248,0.00
147600,0.562005,0.00
147700,0.565995,0.00
147800,0.569033,0.00
147900,0.560798,0.00
148000,0.572394,0.00
148100,0.552434,0.00
148200,0.547708,0.00
148300,0.569069,0.00
148400,0.577295,0.00
148500,0.554867,0.00
148600,0.584467,0.00
148700,0.572187,0.00
148800,0.555439,0.00
148900,0.546648,0.00
149000,0.588701,0.00
149100,0.582598,0.00
149200,0.571064,0.00
149300,0.579210,0.00
149400,0.556883,0.00
149500,0.573108,0.00
149600,0.582065,0.00
149700,0.568564,0.00
149800,0.588437,0.00
149900,0.591161,0.00
150000,0.583367,0.00
150100,0.568803,0.00
150200,0.566823,0.00
150300,0.540116,0.00
150400,0.555717,0.00
150500,0.570219,0.00
150600,0.559427,0.00
150700,0.576448,0.00
150800,0.579672,0.00
150900,0.556394,0.00
151000,0.573209,0.00
151100,0.577786,0.00
151200,0.570608,0.00
151300,0.577394,0.00
151400,0.590641,0.00
151500,0.558045,0.00
151600,0.563235,0.00
151700,0.569757,0.00
151800,0.554204,0.00
151900,0.572429,0.00
152000,0.589362,0.00
152100,0.575242,0.00
152200,0.578630,0.00
152300,0.586248,0.00
152400,0.564289,0.00
152500,0.573976,0.00
152600,0.558182,0.00
152700,0.555886,0.00
152800,0.578182,0.00
152900,0.589879,0.00
153000,0.571825,0.00
153100,0.567105,0.00
153200,0.579471,4.20
153300,0.547650,3.51
153400,0.560029,3.64
153500,0.566655,3.67
153600,0.546961,3.05
153700,0.573839,3.33
153800,0.570767,3.43
153900,0.553356,2.99
154000,0.589064,3.35
154100,0.582096,3.51
154200,0.562989,3.02
154300,0.557074,2.86
154400,0.578082,3.36
154500,0.556897,3.08
154600,0.575028,3.35
154700,0.580056,2.87
154800,0.567299,2.47
154900,0.582207,2.70
155000,0.585902,2.99
155100,0.570919,2.66
155200,0.541861,2.62
155300,0.569765,3.11
155400,0.560863,2.88
155500,0.562492,2.99
155600,0.573728,3.02
155700,0.565901,2.47
155800,0.589442,2.68
155900,0.606934,3.04
156000,0.580925,2.58
156100,0.578541,2.60
156200,0.578127,2.97
156300,0.561741,2.54
156400,0.563719,2.77
156500,0.575548,3.12
156600,0.582714,2.83
156700,0.564382,2.63
156800,0.576722,2.79
156900,0.566141,2.51
157000,0.571200,2.65
157100,0.579554,2.97
157200,0.568338,2.56
157300,0.568628,2.62
157400,0.563778,2.86
157500,0.560451,2.62
157600,0.559957,2.79
157700,0.573922,3.06
157800,0.577029,2.66
157900,0.566473,2.80
158000,0.564974,2.89
158100,0.554957,2.49
158200,0.566375,2.88
158300,0.586422,2.94
158400,0.562321,2.37
158500,0.580670,2.87
158600,0.609408,3.21
158700,0.568617,2.60
158800,0.571866,2.83
158900,0.573094,2.86
159000,0.576586,2.67
159100,0.592081,3.00
159200,0.598548,3.35
159300,0.568677,2.97
159400,0.576218,2.92
159500,0.576720,3.14
159600,0.548956,2.77
159700,0.554165,2.98
159800,0.560907,2.99
159900,0.555022,2.60
160000,0.568997,2.89
160100,0.571657,2.92
160200,0.566807,2.55
160300,0.574871,2.78
160400,0.567759,3.00
160500,0.534689,2.55
160600,0.563440,2.66
160700,0.577576,2.90
160800,0.552337,2.30
160900,0.549240,2.58
161000,0.569808,2.86
161100,0.573170,2.63
161200,0.578517,2.89
161300,0.575002,2.87
161400,0.561285,2.54
161500,0.592293,2.99
161600,0.593114,3.27
161700,0.567447,2.78
161800,0.571093,2.64
161900,0.578699,2.83
162000,0.562589,2.53
162100,0.564798,2.55
162200,0.599196,2.98
162300,0.581893,2.61
162400,0.592946,2.89
162500,0.589052,3.14
162600,0.589953,2.69
162700,0.601825,2.79
162800,0.595750,2.82
162900,0.558002,2.27
163000,0.573091,2.79
163100,0.601368,2.94
163200,0.595235,2.71
163300,0.578452,2.61
163400,0.591664,2.81
163500,0.563540,2.48
163600,0.577628,2.85
163700,0.573188,2.75
163800,0.578239,2.58
163900,0.587352,2.71
164000,0.589568,2.72
164100,0.579560,2.49
164200,0.569164,2.50
164300,0.577852,3.06
164400,0.548462,2.82
164500,0.561482,3.00
164600,0.570908,3.24
164700,0.543964,2.62
164800,0.567846,2.78
164900,0.567843,2.95
165000,0.565615,2.48
165100,0.557592,2.37
165200,0.561082,2.73
165300,0.551482,2.48
165400,0.549874,2.51
165500,0.588593,3.03
165600,0.560641,2.55
165700,0.565931,2.59
165800,0.608796,3.04
165900,0.582676,2.94
166000,0.572120,2.87
166100,0.608487,3.24
166200,0.557018,2.58
166300,0.568834,2.63
166400,0.579774,2.73
166500,0.564576,2.41
166600,0.564855,2.79
166700,0.614744,3.29
166800,0.587269,2.68
166900,0.580892,2.79
167000,0.587969,3.10
167100,0.563254,2.66
167200,0.571527,2.87
167300,0.589093,3.27
167400,0.566935,2.59
167500,0.558245,2.73
167600,0.567610,2.92
167700,0.555526,2.65
167800,0.561411,2.71
167900,0.581740,3.06
168000,0.564081,2.72
168100,0.558826,2.85
168200,0.556449,2.93
168300,0.553601,2.63
168400,0.553737,2.68
168500,0.587571,3.10
168600,0.558167,2.71
168700,0.575171,2.94
168800,0.598504,3.18
168900,0.571450,2.66
169000,0.577508,2.94
169100,0.588684,3.30
169200,0.578026,2.61
169300,0.577042,2.80
169400,0.582754,2.99
169500,0.555654,2.70
169600,0.554314,3.08
169700,0.546843,3.12
169800,0.540538,2.68
169900,0.551061,2.79
170000,0.561240,2.95
170100,0.554382,2.78
170200,0.558202,2.94
170300,0.588177,3.04
170400,0.559984,2.50
170500,0.564458,2.69
170600,0.562274,3.03
170700,0.545086,2.66
170800,0.547974,2.73
170900,0.591923,3.41
171000,0.564824,2.72
171100,0.551841,2.50
171200,0.556074,2.76
171300,0.559501,2.64
171400,0.564376,2.80
171500,0.583787,2.95
171600,0.574378,2.68
171700,0.571341,2.83
171800,0.581351,3.18
171900,0.551915,2.59
172000,0.565437,2.76
172100,0.587715,2.97
172200,0.576435,2.75
172300,0.570745,2.64
172400,0.579055,3.11
172500,0.556872,2.51
172600,0.577853,2.67
172700,0.584976,2.99
172800,0.555919,2.58
172900,0.565021,2.77
173000,0.569678,2.98
173100,0.571409,2.75
173200,0.576600,2.89
173300,0.581191,3.27
173400,0.566339,2.86
173500,0.565665,2.80
173600,0.552111,3.38
173700,0.548542,2.72
173800,0.572179,2.76
173900,0.589515,3.15
174000,0.550305,2.71
174100,0.549217,2.88
174200,0.577745,3.24
174300,0.561749,2.59
174400,0.564044,2.55
174500,0.580929,3.07
174600,0.565803,2.54
174700,0.565288,2.62
174800,0.599614,3.11
174900,0.579067,2.72
175000,0.590276,2.97
175100,0.576100,2.99
175200,0.556562,2.67
175300,0.548757,2.69
175400,0.584169,3.00
175500,0.551670,2.50
175600,0.570760,2.71
175700,0.563451,2.99
175800,0.553083,2.57
175900,0.561598,2.54
176000,0.593888,3.03
176100,0.571672,2.75
176200,0.560580,2.67
176300,0.568041,3.00
176400,0.568334,2.57
176500,0.556905,2.69
176600,0.580511,2.98
176700,0.569525,2.66
176800,0.581007,2.75
176900,0.589324,2.95
177000,0.563233,2.63
177100,0.575675,2.76
177200,0.582438,2.86
177300,0.551447,2.45
177400,0.576099,2.89
177500,0.586692,3.02
177600,0.573917,2.66
177700,0.575287,6.37
177800,0.587907,6.36
177900,0.565933,5.47
178000,0.580930,5.62
178100,0.581883,6.28
178200,0.564873,5.41
178300,0.546745,5.32
178400,0.579725,6.03
178500,0.585729,5.45
178600,0.564912,5.26
178700,0.579221,5.79
178800,0.575858,5.11
178900,0.583159,5.56
179000,0.569269,5.93
179100,0.549432,5.09
179200,0.550390,5.47
179300,0.566293,6.14
179400,0.567480,5.32
179500,0.546673,5.30
179600,0.552652,5.74
179700,0.546601,5.32
179800,0.559192,5.58
179900,0.561597,5.19
180000,0.575204,5.15
180100,0.593944,6.14
180200,0.590362,5.88
180300,0.576854,5.36
180400,0.557233,5.09
180500,0.584902,6.11
180600,0.564659,5.30
180700,0.573778,5.83
180800,0.565398,5.79
180900,0.560530,5.11
181000,0.571171,5.79
181100,0.579826,5.91
181200,0.574342,5.30
181300,0.581281,5.49
181400,0.579162,5.88
181500,0.565169,5.17
181600,0.555708,5.47
181700,0.577970,6.11
181800,0.563152,5.32
181900,0.561175,5.47
182000,0.563800,5.93
182100,0.551989,5.11
182200,0.581609,5.62
182300,0.581350,5.86
182400,0.555999,5.00
182500,0.563311,5.47
182600,0.581649,5.93
182700,0.567364,5.05
182800,0.566767,5.71
182900,0.567255,5.83
183000,0.559856,5.13
183100,0.565016,5.45
183200,0.573246,6.31
183300,0.565267,5.56
183400,0.576591,5.81
183500,0.563199,6.09
183600,0.545602,4.95
183700,0.547580,5.07
183800,0.564195,5.53
183900,0.556784,4.81
184000,0.553058,5.20
184100,0.562900,5.20
184200,0.543950,4.64
184300,0.552351,5.26
184400,0.581203,5.93
184500,0.572591,5.38
184600,0.579569,6.06
184700,0.579182,5.98
184800,0.558299,5.07
184900,0.567580,5.56
185000,0.571107,5.81
185100,0.558771,5.11
185200,0.573527,5.65
185300,0.584258,6.14
185400,0.563251,5.07
185500,0.575302,6.01
185600,0.580795,6.17
185700,0.555124,5.28
185800,0.561349,5.62
185900,0.570406,6.19
186000,0.562371,5.32
186100,0.555846,5.86
186200,0.558416,5.47
186300,0.549056,5.17
186400,0.557405,5.53
186500,0.581061,6.06
186600,0.555991,5.09
186700,0.568896,5.69
186800,0.578000,6.60
186900,0.563493,5.45
187000,0.542682,5.05
187100,0.574270,6.14
187200,0.558284,4.98
187300,0.559071,5.65
187400,0.568966,6.31
187500,0.555340,5.04
187600,0.571817,5.60
187700,0.563065,5.65
187800,0.553632,4.96
187900,0.571460,5.30
188000,0.574384,5.34
188100,0.558503,4.75
188200,0.577069,6.06
188300,0.580907,6.54
188400,0.561873,5.69
188500,0.553136,5.65
188600,0.571879,6.19
188700,0.567019,5.38
188800,0.568888,5.71
188900,0.582090,5.98
189000,0.555535,5.36
189100,0.576215,5.88
189200,0.578017,6.03
189300,0.554243,5.11
189400,0.561679,5.62
189500,0.558487,5.98
189600,0.566555,4.90
189700,0.569620,5.38
189800,0.581708,6.14
189900,0.565528,4.96
190000,0.550739,5.38
190100,0.583179,5.43
190200,0.566157,4.62
190300,0.576268,5.45
190400,0.572612,5.45
190500,0.555919,4.84
190600,0.580256,5.38
190700,0.596127,5.98
190800,0.575024,5.19
190900,0.578222,5.91
191000,0.588533,6.22
191100,0.570697,5.24
191200,0.554368,5.93
191300,0.551795,5.79
191400,0.558099,5.22
191500,0.573518,5.86
191600,0.564059,6.01
191700,0.563883,5.20
191800,0.579795,5.83
191900,0.583334,5.86
192000,0.567649,5.02
192100,0.569110,5.34
192200,0.580193,5.74
192300,0.567693,5.13
192400,0.570379,5.79
192500,0.564149,5.98
192600,0.568747,5.11
192700,0.579035,5.36
192800,0.568068,5.67
192900,0.569533,5.05
193000,0.581916,5.65
193100,0.585116,6.39
193200,0.557510,5.36
193300,0.573016,5.56
193400,0.574295,5.83
193500,0.571941,5.60
193600,0.567258,5.91
193700,0.580536,5.88
193800,0.561195,4.81
193900,0.566811,5.53
194000,0.596303,6.09
194100,0.571481,5.07
194200,0.576495,5.49
194300,0.570654,5.91
194400,0.565093,5.53
194500,0.578882,5.96
194600,0.581053,6.03
194700,0.584930,5.36
194800,0.574831,5.30
194900,0.570584,5.58
195000,0.557779,5.11
195100,0.573674,5.81
195200,0.585814,5.98
195300,0.582712,5.49
195400,0.571715,5.43
195500,0.572757,6.28
195600,0.551522,5.28
195700,0.548511,5.65
195800,0.559028,5.91
195900,0.566986,5.15
196000,0.566495,5.34
196100,0.560696,5.86
196200,0.555001,5.20
196300,0.559625,6.06
196400,0.554911,6.33
196500,0.562369,5.04
196600,0.565236,5.53
196700,0.581764,6.11
196800,0.568524,5.36
196900,0.580128,6.11
197000,0.580572,6.42
197100,0.572690,5.67
197200,0.565679,5.56
197300,0.582515,5.98
197400,0.565374,4.86
197500,0.569621,5.15
197600,0.576923,5.51
197700,0.563396,4.91
197800,0.557656,5.15
197900,0.566009,5.93
198000,0.545181,5.32
198100,0.547867,5.09
198200,0.554095,5.60
198300,0.546441,5.17
198400,0.567978,5.71
198500,0.578912,6.06
198600,0.577753,5.65
198700,0.582566,6.39
198800,0.570139,6.17
198900,0.563783,5.41
199000,0.570511,5.26
199100,0.573044,5.86
199200,0.559497,5.45
199300,0.566853,6.11
199400,0.596657,6.83
199500,0.576528,5.88
199600,0.564638,5.69
199700,0.571812,5.88
199800,0.558175,5.04
199900,0.565908,5.32
200000,0.565221,5.53
200100,0.556979,5.36
200200,0.553983,5.51
200300,0.575251,6.25
200400,0.562993,5.36
200500,0.563606,5.69
200600,0.563710,5.51
200700,0.556808,5.07
200800,0.564462,5.91
200900,0.577604,6.06
201000,0.569401,5.45
201100,0.575295,5.45
201200,0.568796,5.74
201300,0.547660,5.15
201400,0.549869,5.60
201500,0.569004,6.06
201600,0.545175,5.11
201700,0.553508,5.45
201800,0.563781,5.47
201900,0.572737,5.32
202000,0.551783,5.36
202100,0.575090,5.74
202200,0.560103,4.83
202300,0.567552,5.19
202400,0.567191,5.62
202500,0.557020,5.38
202600,0.563495,5.51
202700,0.570964,6.31
202800,0.556020,5.49
202900,0.559163,5.86
203000,0.554922,5.93
203100,0.545293,5.15
203200,0.573190,5.58
203300,0.567139,6.06
203400,0.551693,5.32
203500,0.560647,5.81
203600,0.565612,5.76
203700,0.568550,5.45
203800,0.564598,5.56
203900,0.573487,5.60
204000,0.566950,5.13
204100,0.583757,5.60
204200,0.566051,5.65
204300,0.566427,5.24
204400,0.588912,5.93
204500,0.571908,6.01
204600,0.570030,5.22
204700,0.592816,5.91
204800,0.594496,6.22
204900,0.567684,5.32
205000,0.587709,5.88
205100,0.594006,6.11
205200,0.581948,5.74
205300,0.588132,5.96
205400,0.586187,6.48
205500,0.575459,5.32
205600,0.584391,5.69
205700,0.580138,6.22
205800,0.558176,5.34
205900,0.572601,5.74
206000,0.588074,6.14
206100,0.561987,5.09
206200,0.570811,5.41
206300,0.580387,5.86
206400,0.568779,5.30
206500,0.553231,5.74
206600,0.562754,5.93
206700,0.557274,5.05
206800,0.568863,5.34
206900,0.583307,6.17
207000,0.563360,5.38
207100,0.573418,5.86
207200,0.571836,6.06
207300,0.550005,5.05
207400,0.544272,5.11
207500,0.567558,5.32
207600,0.571813,5.17
207700,0.563142,5.07
207800,0.586269,6.11
207900,0.557338,5.11
208000,0.572389,5.62
208100,0.582746,5.76
208200,0.561677,5.09
208300,0.570688,5.71
208400,0.584614,5.96
208500,0.561041,4.84
208600,0.571733,5.53
208700,0.566368,5.41
208800,0.562957,5.15
208900,0.575749,5.51
209000,0.573978,6.14
209100,0.560139,5.00
209200,0.558623,5.34
209300,0.558633,5.56
209400,0.549058,4.95
209500,0.552012,5.32
209600,0.558391,5.98
209700,0.554455,5.43
209800,0.571739,5.47
209900,0.581627,6.09
210000,0.563938,5.22
210100,0.575868,5.58
210200,0.570034,6.19
210300,0.569824,5.47
210400,0.569803,5.71
210500,0.565719,6.45
210600,0.574345,5.65
210700,0.561459,5.76
210800,0.556057,6.17
210900,0.560901,5.28
211000,0.574753,5.51
211100,0.577153,5.76
211200,0.562888,5.04
211300,0.555574,5.45
211400,0.577604,5.96
211500,0.561927,5.36
211600,0.562232,5.30
211700,0.586114,6.11
211800,0.567416,5.36
211900,0.583131,5.38
212000,0.577583,5.81
212100,0.568175,5.09
212200,0.575379,5.74
212300,0.584203,6.11
212400,0.561254,5.43
212500,0.562513,5.38
212600,0.567430,5.67
212700,0.563829,5.69
212800,0.559224,5.53
212900,0.579160,5.98
213000,0.552972,4.76
213100,0.561643,5.34
213200,0.575767,5.69
213300,0.560666,4.98
213400,0.564580,5.26
213500,0.582071,5.88
213600,0.565446,4.96
213700,0.575458,5.34
213800,0.583044,6.36
213900,0.568289,5.20
214000,0.573765,5.41
214100,0.587142,6.11
214200,0.556338,5.47
214300,0.552428,5.56
214400,0.573883,5.88
214500,0.550315,5.32
214600,0.583931,5.60
214700,0.577735,5.79
214800,0.575628,4.96
214900,0.566347,5.04
215000,0.556600,5.51
215100,0.557566,5.17
215200,0.559841,5.51
215300,0.570576,5.69
215400,0.578743,5.05
215500,0.594513,5.69
215600,0.595582,6.54
215700,0.561178,5.32
215800,0.589356,5.49
215900,0.575191,5.47
216000,0.562000,5.00
216100,0.556489,5.47
216200,0.568637,5.56
216300,0.550075,4.93
216400,0.559271,5.19
216500,0.563037,5.96
216600,0.550170,5.00
216700,0.574185,5.76
216800,0.582588,5.93
216900,0.565495,4.95
217000,0.586389,5.49
217100,0.570545,5.65
217200,0.563193,4.96
217300,0.578226,5.26
217400,0.575186,4.90
217500,0.574533,4.96
217600,0.600384,5.86
217700,0.609264,6.57
217800,0.573466,5.41
217900,0.599601,5.88
218000,0.582264,5.76
218100,0.573122,5.11
218200,0.582572,5.43
218300,0.575225,5.93
218400,0.549608,5.11
218500,0.561165,5.43
218600,0.555894,6.06
218700,0.552700,5.11
218800,0.561547,5.20
218900,0.583213,5.79
219000,0.575281,5.34
219100,0.556058,5.09
219200,0.564995,5.65
219300,0.561999,4.93
219400,0.571665,5.62
219500,0.593720,6.42
219600,0.563500,4.96
219700,0.575971,5.43
219800,0.585424,6.06
219900,0.561343,5.43
220000,0.561123,5.74
220100,0.563599,6.64
220200,0.555588,5.91
220300,0.550671,5.38
220400,0.561476,5.65
220500,0.560231,4.93
220600,0.570833,5.26
220700,0.572750,5.69
220800,0.560735,5.26
220900,0.571375,5.88
221000,0.586416,6.11
221100,0.566346,5.00
221200,0.570432,5.49
221300,0.574324,5.67
221400,0.564194,5.02
221500,0.566968,5.28
221600,0.568518,5.60
221700,0.562204,5.11
221800,0.576648,5.49
221900,0.582487,5.56
222000,0.568942,4.71
222100,0.590270,5.38
222200,0.600466,5.96
222300,0.559304,4.84
222400,0.587230,5.22
222500,0.588584,6.19
222600,0.584924,5.60
222700,0.582008,5.69
222800,0.587118,5.81
222900,0.572420,4.96
223000,0.588772,5.81
223100,0.597732,5.76
223200,0.570037,5.11
223300,0.571596,5.15
223400,0.558433,5.26
223500,0.554732,4.86
223600,0.548764,5.22
223700,0.571454,5.49
223800,0.548818,5.09
223900,0.574044,5.71
224000,0.581886,6.09
224100,0.571397,5.58
224200,0.576580,6.17
224300,0.570746,6.06
224400,0.550930,5.22
224500,0.576135,6.03
224600,0.562928,5.93
224700,0.551071,4.88
224800,0.562879,5.47
224900,0.581151,6.03
225000,0.563804,5.22
225100,0.580771,5.83
225200,0.583213,5.76
225300,0.570517,5.15
225400,0.559074,6.06
225500,0.572259,6.09
225600,0.563893,5.22
225700,0.562523,5.38
225800,0.570989,6.14
225900,0.562088,5.36
226000,0.556353,5.58
226100,0.561831,6.25
226200,0.548382,5.65
226300,0.561405,5.69
226400,0.573106,6.14
226500,0.565728,5.41
226600,0.565340,5.51
226700,0.560266,6.64
226800,0.543395,5.22
226900,0.568335,6.01
227000,0.589595,6.83
227100,0.578265,5.71
227200,0.558537,5.56
227300,0.582879,5.69
227400,0.573516,5.28
227500,0.552185,5.17
227600,0.573163,5.88
227700,0.557269,5.47
227800,0.565074,5.93
227900,0.568398,6.33
228000,0.570829,6.19
228100,0.575586,6.31
228200,0.582953,6.51
228300,0.556637,5.15
228400,0.563521,5.67
228500,0.591882,6.33
228600,0.573146,5.34
228700,0.574177,5.65
228800,0.570987,6.06
228900,0.559326,5.45
229000,0.562561,5.69
229100,0.564573,6.06
229200,0.554239,5.26
229300,0.561027,5.62
229400,0.579428,6.14
229500,0.554206,5.02
229600,0.558588,5.36
229700,0.588732,6.14
229800,0.549953,5.02
229900,0.564951,5.56
230000,0.587887,5.96
230100,0.558624,5.00
230200,0.576174,5.47
230300,0.577545,5.81
230400,0.555895,5.07
230500,0.572383,5.58
230600,0.579573,5.62
230700,0.570800,5.28
230800,0.595173,5.71
230900,0.583892,6.03
231000,0.542578,4.83
231100,0.558232,5.38
231200,0.571945,5.86
231300,0.562671,5.60
231400,0.579660,5.79
231500,0.569898,5.93
231600,0.553264,4.83
231700,0.558582,5.24
231800,0.556709,5.60
231900,0.554031,5.49
232000,0.554096,5.49
232100,0.560212,5.96
232200,0.564348,5.43
232300,0.561851,5.38
232400,0.578982,6.19
232500,0.544425,4.86
